position,position,position,orientation,orientation,orientation,orientation,linear_velocity,linear_velocity,linear_velocity,angular_velocity,angular_velocity,angular_velocity,linear_acceleration,linear_acceleration,linear_acceleration,angular_acceleration,angular_acceleration,angular_acceleration
0.4260004460811615,0.4076845943927765,0.3240027129650116,0.04519588030041345,0.9017406507130312,0.4080829532154165,-0.13523843592150092,0.001338913886698598,-0.001426424759070519,-0.0003459433305678766,-0.001389991227880966,-0.000515521365405012,-0.0033117511327651204,0.0,0.0,0.0,0.0,0.0,0.0
0.426006019115448,0.40767866373062134,0.3240012526512146,0.0451980020724089,0.9017434789479386,0.408076292459748,-0.1352389674459154,0.0013388894499565516,-0.0014264388942814145,-0.000345930446688819,-0.0013899795084115598,-0.0005155142028363882,-0.00331173727413503,0.0,0.0,0.0,0.0,0.0,0.0
0.4260116219520569,0.4076727032661438,0.32399982213974,0.04520011882905795,0.9017463108794201,0.40806962771892624,-0.13523948760081925,0.0013388650110408126,-0.0014264530266865781,-0.00034591756257374204,-0.0013899677869511134,-0.0005155070393689767,-0.0033117234103531346,0.0,0.0,0.0,0.0,0.0,0.0
0.4260171949863434,0.40766677260398865,0.3239983916282654,0.0452022300901527,0.9017491376683384,0.4080629691387866,-0.13524002487031217,0.0013388405699516065,-0.001426467156285987,-0.0003459046782227387,-0.0013899560634997184,-0.0005154998750028653,-0.0033117095414196677,0.0,0.0,0.0,0.0,0.0,0.0
0.4260227680206299,0.4076608419418335,0.3239969313144684,0.045204349460263187,0.9017519474129708,0.40805635396117346,-0.1352405416977566,0.0013388161266891085,-0.0014264812830795904,-0.000345891793635931,-0.0013899443380575402,-0.0005154927097380591,-0.0033116956673347833,0.0,0.0,0.0,0.0,0.0,0.0
0.4260283410549164,0.40765488147735596,0.3239955008029938,0.04520646869462937,0.9017547993430683,0.4080496443239585,-0.13524106187469526,0.00133879168125351,-0.0014264954070673252,-0.00034587890881335214,-0.0013899326106246428,-0.0005154855435746566,-0.003311681788098593,0.0,0.0,0.0,0.0,0.0,0.0
0.4260339140892029,0.4076489508152008,0.32399407029151917,0.045208586826804995,0.9017576292890057,0.40804298434377395,-0.135241578754546,0.0013387672336450506,-0.0014265095282491765,-0.0003458660237550958,-0.0013899208812011002,-0.0005154783765128011,-0.0033116679037113687,0.0,0.0,0.0,0.0,0.0,0.0
0.4260394871234894,0.40764299035072327,0.32399260997772217,0.04521070105049914,0.9017604702827648,0.4080362967289269,-0.13524210623053887,0.0013387427838639017,-0.0014265236466250923,-0.0003458531384612744,-0.0013899091497871028,-0.0005154712085524724,-0.0033116540141732457,0.0,0.0,0.0,0.0,0.0,0.0
0.42604508996009827,0.4076370596885681,0.32399117946624756,0.04521281798666159,0.9017632763767305,0.4080296855613235,-0.13524263443432702,0.0013387183319102515,-0.001426537762194998,-0.00034584025293193444,-0.0013898974163826581,-0.0005154640396937933,-0.003311640119484327,0.0,0.0,0.0,0.0,0.0,0.0
0.42605066299438477,0.4076310992240906,0.32398974895477295,0.04521492922523654,0.9017661174371592,0.4080230008090327,-0.1352431529810681,0.0013386938777843506,-0.001426551874958914,-0.00034582736716720435,-0.0013898856809879726,-0.0005154568699368264,-0.003311626219644949,0.0,0.0,0.0,0.0,0.0,0.0
0.42605623602867126,0.4076251685619354,0.32398828864097595,0.045217041010950414,0.9017689694109846,0.40801629119267363,-0.13524367316455227,0.0013386694214863558,-0.0014265659849167535,-0.0003458144811671473,-0.0013898739436031275,-0.0005154496992815962,-0.0033116123146551516,0.0,0.0,0.0,0.0,0.0,0.0
0.42606180906295776,0.4076192080974579,0.32398685812950134,0.045219157196325875,0.9017717899154757,0.408009651077025,-0.13524419160576703,0.0013386449630164823,-0.0014265800920684735,-0.000345801594931845,-0.0013898622042281764,-0.0005154425277282271,-0.0033115984045151564,0.0,0.0,0.0,0.0,0.0,0.0
0.42606738209724426,0.40761327743530273,0.32398542761802673,0.04522128518358048,0.9017745935310052,0.4080030387900475,-0.13524473433898487,0.0013386205023749327,-0.0014265941964140556,-0.00034578870846140074,-0.0013898504628633054,-0.0005154353552767571,-0.0033115844892251485,0.0,0.0,0.0,0.0,0.0,0.0
0.42607295513153076,0.4076073467731476,0.32398396730422974,0.04522339865520173,0.9017774341982159,0.4079963481905221,-0.13524527070531325,0.0013385960395619156,-0.0014266082979534419,-0.000345775821755877,-0.001389838719508569,-0.0005154281819272869,-0.0033115705687853133,0.0,0.0,0.0,0.0,0.0,0.0
0.42607855796813965,0.40760138630867004,0.3239825367927551,0.04522551686207333,0.9017802509661841,0.4079897148879609,-0.1352457915706245,0.0013385715745776537,-0.0014266223966866256,-0.00034576293481537127,-0.0013898269741641303,-0.0005154210076799027,-0.003311556643195881,0.0,0.0,0.0,0.0,0.0,0.0
0.42608413100242615,0.4075954556465149,0.3239811062812805,0.04522762734803642,0.901783091699291,0.4079830271526514,-0.13524631900755849,0.001338547107422254,-0.0014266364926134706,-0.0003457500476399894,-0.001389815226830014,-0.0005154138325345559,-0.0033115427124568147,0.0,0.0,0.0,0.0,0.0,0.0
0.42608970403671265,0.40758949518203735,0.3239796459674835,0.04522974788472516,0.9017859099959448,0.4079763888708315,-0.1352468430795569,0.0013385226380960135,-0.00142665058573401,-0.0003457371602297604,-0.0013898034775063723,-0.000515406656491493,-0.0033115287765684794,0.0,0.0,0.0,0.0,0.0,0.0
