2.895885828404352880e-03,1.929725285572132971e-03,5.401621902683391256e-03,-3.770353554830489329e-04,-7.255482477060726265e-05,5.705924710017682040e-03,-9.434535890729752079e-04,-1.343115491749032530e-03,-9.936105234568711874e-04
-3.770353554830489329e-04,-7.255482477060726265e-05,5.705924710017682908e-03,5.202847369637725837e-03,1.836508224217743698e-03,2.238995021004261746e-02,5.693982181669617060e-03,6.605505986240613279e-04,-3.496089950597522540e-03
-9.434535890729754248e-04,-1.343115491749032530e-03,-9.936105234568714042e-04,5.693982181669617927e-03,6.605505986240614363e-04,-3.496089950597522540e-03,1.713145861234424000e-02,1.176443584666194732e-02,4.273980054017769564e-03
