5.191998788992542302e-01,5.474118589339617078e-03,4.415450335394199288e-01,1.412371478937783087e-01
1.495652905452097559e-01,-6.150361791954611634e-01,-3.157228162293138629e-01,-5.226030064895930138e-01
3.585403100411402866e-01,2.468217397483610243e-01,5.971718517033860474e-01,6.141728920938851477e-01
