6.833566854584178785e-01,3.039711197489638472e-01,2.430995122037233891e-01,6.243291648719421216e-01,5.970963747651762965e-01
1.590094020847839518e-01,-6.412733296931110161e-01,-7.636595715325763534e-01,3.842423027962240112e-01,-2.939587403772508933e-01
4.063708156962574369e-01,4.377507154890364904e-01,2.570457958654765451e-01,2.554628459346277580e-01,4.789122856829183816e-01
