-2.720554788761216092e-03,1.178336441525430212e-01,7.157321190968735092e-01,4.336690545444036315e-01
-1.528389733700867836e-01,-1.141123443180880326e-01,-1.051745886017916298e+00,-1.844772125306859689e-01
7.793607311020871176e-02,2.743259510496959819e-01,1.258119672467680417e+00,4.087592693537506761e-01
