-5.194677988120132150e-01,-7.181902563278089735e-01,-7.754797414384445586e-02,-1.048159926475515258e+00,-3.733196232120181146e-01,-2.443713250264206938e+00,1.095134385273738189e+03,1.184048551537021515e-01,2.816604553965885716e-01,2.678896182609125098e-02,3.697704310669783778e-01,1.519391423730016288e-01,4.005575384781843162e-01,-4.624737485023482805e+03,2.161509076787742067e-01,-2.209537759617221930e-01,-1.162083805844866535e-01,1.365327235101501779e+00,-8.787038612917355551e-02,8.042382076592137219e-01,-4.911848539586342667e+03
1.184048551537021515e-01,1.062012882432902483e+00,-2.768242148609996456e-02,1.163938300797807690e+00,-4.609905186852123610e-02,1.852074893712588377e+00,3.364694155839707491e+03,-6.175916439293448468e-01,-4.561598297460399132e-01,-2.407797364916308414e-01,-4.126758398142759687e-01,-5.624841714705468565e-01,-3.635450588821838580e-01,3.517928494102818604e+03,-3.380643366006008121e-01,2.694437647541767511e-01,-3.079638718866009248e-02,-1.537503176733169274e+00,2.627134076546458821e-02,-8.819514786024335029e-01,5.768448243670404736e+03
2.161509076787742067e-01,-1.077268542058366751e+00,3.084217003819944916e-02,-2.159707540021941430e+00,5.858519479344991288e-01,-5.365466814717000377e-01,5.442901600857313497e+03,-3.380643366006008121e-01,6.086547272784713636e-01,1.268751098175384118e-01,7.806738040908085541e-01,6.871020614190782583e-01,2.724994113241993032e-01,-6.160120170614335620e+03,-1.184213431311848863e+00,-4.543085050841955685e-01,-1.196266245022134800e-01,1.103251052185607151e+00,-2.901067466071380885e-01,-3.313079526797944874e-02,-4.615274020474280405e+03
