1.436957947342528685e-01,4.066312433605811516e-01,6.564972321752624018e-02,1.294996993370436666e-01,2.077808287486865857e-01,6.343628841820742048e-01,-1.851364717036595721e+03
-3.230183652260167904e-01,-6.109209368179032706e-01,-1.341752008402958274e-01,-1.394926925515471150e-01,-3.434922929357853150e-01,-4.471081862791606021e-01,-1.425538556963663268e+02
4.584067146900950435e-02,7.569938890110305962e-01,1.020309496264901472e-01,7.225815844000459398e-01,3.575390921990601600e-01,3.079001553227818655e-01,-3.937573438633771730e+03
