1.768849025676191999e+01,9.964172061254695123e+00,-1.305253768943411252e+01
9.964172061246031831e+00,1.838105991560622243e+01,-7.009659318865321787e+00
-1.305253768945237525e+01,-7.009659318851753085e+00,2.757727304202698093e+01
