5.335948907201223078e-03,5.854056492543814605e-02,3.804419222211289503e-02,7.818706649279534571e-02,1.224986451989525049e+00
-1.944795645734195000e-01,-9.145150124669886027e-02,3.443993016586985919e-03,-9.588349229584500755e-01,-8.980096211123302918e-01
2.253548007958173713e-02,1.341823992298817603e-01,6.173608572805068702e-03,8.333470141514179308e-02,2.761173918901207891e+00
