position,position,position,orientation,orientation,orientation,orientation,linear_velocity,linear_velocity,linear_velocity,angular_velocity,angular_velocity,angular_velocity,linear_acceleration,linear_acceleration,linear_acceleration,angular_acceleration,angular_acceleration,angular_acceleration
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48607962383182096,0.32982457091885214,0.21446859480285227,-0.0036468372719077064,0.9910253867081028,-0.12768822941719826,0.03938400114600708,-0.00029982002969975027,-0.00016040935729947354,0.0003219024632365711,0.00017699705277674267,0.0003798060504253762,-0.0003615717831189204,0.0,0.0,0.0,0.0,0.0,0.0
0.48531101479697836,0.33062926034473833,0.21414500319814894,-0.0035328043705235884,0.9911709371521494,-0.12666442829989208,0.03903607615617697,-0.003700165543141211,0.007106972333291258,0.0005928069406169036,0.0009133083780366001,-0.0017606318278288598,0.014494518042507447,0.0,0.0,0.0,0.0,0.0,0.0
0.4852549887667842,0.3307306367549636,0.21416233531816514,-0.0035454876148674876,0.991184009460337,-0.12655639788775844,0.03905338732272384,-0.002157090705814315,0.004256784800303194,0.0012439352078091033,0.0007978339262379691,-0.002728032947747742,0.010017732370144892,0.0,0.0,0.0,0.0,0.0,0.0
0.48524654208340723,0.33078870331748234,0.21420806095163003,-0.0035819466270201987,0.9911877389675966,-0.1265155709643782,0.03908767174215217,0.00041793000761308557,0.002496916283584028,0.0022338731714306136,0.0034082031872889468,-0.004205516951624293,0.0024637955648341195,0.0,0.0,0.0,0.0,0.0,0.0
0.48527471193877375,0.3308379669997537,0.21425549023532137,-0.003626077426518114,0.9911883358516939,-0.12649460638905102,0.03913628736257258,0.00248054373615466,0.0011471757753440588,0.0024874083701781034,0.0037643194524402896,-0.005752664356585911,8.916785683891733e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.4853520093050685,0.33081377064478523,0.21432956047734908,-0.0036716084740159058,0.9911777817752351,-0.12655432453875445,0.03920621311575284,0.0062024748238789515,-0.004013391683603659,0.005969853818899195,0.004940524454897778,-0.011568236428186314,-0.012089874362968944,0.0,0.0,0.0,0.0,0.0,0.0
0.4855462001981413,0.3306756990898802,0.21447286051754738,-0.0037226709072154048,0.9911488772665437,-0.12673061273048342,0.039362375583072214,0.011467501129933735,-0.00813538805419819,0.00853959102320904,0.003882961642902387,-0.01983646286370438,-0.02187089501658973,0.0,0.0,0.0,0.0,0.0,0.0
0.48583748207579225,0.3304715546534144,0.21470642839832838,-0.003798967611531775,0.9911047949884345,-0.12699417855470374,0.03961479280818965,0.016362503108703682,-0.010505019854225231,0.014208425936446056,0.008321658322466341,-0.030539123443422897,-0.029517118965901052,0.0,0.0,0.0,0.0,0.0,0.0
0.4861940017161816,0.33025854715783054,0.2150609274740547,-0.003955780112777188,0.9910520837249133,-0.12729495390692636,0.03995139369334186,0.019596750149496592,-0.011511100647077348,0.020796830181089198,0.016045758883532425,-0.039671189467992626,-0.03303890847322914,0.0,0.0,0.0,0.0,0.0,0.0
0.48659176613604416,0.3300667958317534,0.21557848518776884,-0.004224841862401288,0.9909926706545035,-0.127611599315632,0.04038511037993118,0.02204389764448607,-0.00851258158772525,0.03047907415399435,0.02767762242824126,-0.054235943851665455,-0.03208655855905393,0.0,0.0,0.0,0.0,0.0,0.0
0.48701600491266117,0.329866410847916,0.21622530815950108,-0.0045685670522518035,0.9909263901627424,-0.1279524310308994,0.04089245489584183,0.022975203928686055,-0.008017223421713324,0.03751554267815488,0.037305267010582364,-0.06213493948793195,-0.033153846165401575,0.0,0.0,0.0,0.0,0.0,0.0
0.48748928367962474,0.32964769123213916,0.21707531659178467,-0.005029434946101597,0.9908489260810652,-0.12833320246121363,0.04151746155741994,0.021823458560988742,-0.011390939562154069,0.041794229593159364,0.03838280667198738,-0.06482205701213666,-0.03681503547871883,0.0,0.0,0.0,0.0,0.0,0.0
