-8.808959689271859128e-01,-9.143319433617560707e-03,-2.069683978571183192e-01,-7.634579630763423941e-01,-5.424846839143319596e-03,4.227253901592795127e-02,2.298027041897844625e-01,-8.609536875628148647e-04,-8.663609474576258740e-02
-7.634579630763423941e-01,2.452862779730644732e-02,8.303786431445070448e-01,-1.545309141233780492e+00,4.754145150569177337e-03,-2.017653263158722954e-01,3.448148829893519784e-01,-4.425907986382689174e-02,-2.046105142456706438e-01
2.298027041897844625e-01,4.821028909292596198e-02,3.781416307159727874e-01,3.448148829893519784e-01,4.009920703869272046e-02,6.008403428309223859e-02,-3.985108516473434559e-01,-1.615699242493278190e-02,-1.406202125008378379e-01
