4.059321526009940584e+01,3.858343261945249014e-01,-1.422463806111094975e+01
3.858343261981671546e-01,1.245286985740235863e+01,3.608716045978127340e+00
-1.422463806110408058e+01,3.608716045973414221e+00,1.537393699103691347e+01
