6.104323692631171694e-01,6.114708643206473448e-01,6.550450313950506587e-01,6.676776751766848594e-01,6.596897882545095237e-01,6.785442539506674198e-01,6.186657987221785282e-01,4.319292578096681212e-01
4.460950808967421577e-01,4.326363973575538258e-01,1.273884783754044292e-01,-4.210900499527991947e-01,-2.037564412175222328e-01,-3.604563027602082914e-01,3.529760670922202914e-01,4.319292578096681212e-01
2.206133335784929983e-01,3.533428199332608877e-01,6.107758622860038900e-01,1.964586750525004755e-01,5.368878845381916953e-01,3.236891456614636731e-01,5.352890266610057513e-01,4.319292578096681212e-01
