-7.529146280596600571e-02,-1.937552989779642298e-01,-2.613479357521255597e-01,-1.459161880427326252e-01,-1.496350531121913852e+00,-4.255442642088678312e-02,6.906903539135944570e-02,6.357398657068601133e-02,6.291196223178407987e-02,1.539927850390633512e+00,-1.208847795904954003e-01,5.029031028326702568e-02,1.559598591335912832e-01,-7.868010226647464966e-02,1.259250606065749067e-01
-4.255442642088678312e-02,3.158767319884644431e-01,-2.653724439185450867e-01,1.239858931284260279e+00,-9.513632833085546636e+00,-2.974967685096174819e-01,-1.134926262169632938e-01,-3.000700135107931595e-03,-1.232838630953724035e+00,-2.845937874176379001e+00,-5.215792077614580385e-02,-1.023918098214905842e-01,1.022386393448333763e-01,-2.174751122934753256e-01,-3.986167227492722342e-01
-1.208847795904954003e-01,-3.297058320893109795e-01,1.268308668584200161e-01,-6.852059931073430782e-03,5.453639893299209618e+00,-5.215792077614580385e-02,1.614413411962190570e-01,-8.492181722563799497e-04,9.122781728373571819e-02,4.534301027594588973e+00,-2.051742146431221603e-01,7.037505922740121267e-02,-9.056971809974129206e-02,-7.920726982789154380e-02,-6.050196555055035175e-01
