-1.903670483460045970e-01,3.837264097141013827e-04,1.317113296719699955e-01
-7.759140855027162331e-01,2.932405686247885248e-03,-4.264497865996330073e-01
2.204514055681515428e-01,1.011396477643083242e-02,-8.414287684434848535e-02
