3.863290790496942337e-03,3.723728523552004288e-02,2.018671071752543789e+00,2.561519184346679801e+00,1.701336148038070650e-01,9.823610591361022770e-01,1.978683006522893948e-03,4.263078638552611466e+01
-2.800255523290753803e-03,1.382589476022227232e-02,-8.981669532343936613e-01,-4.180138629715139054e+00,-2.691502783368625029e-01,3.568029141736662746e-01,-9.804527337511484419e-03,4.840918733899017923e+01
1.005263891957111806e-02,2.426310430998839529e-01,6.166173189266952598e-02,1.916890860844531197e+00,2.976880259603991163e-01,5.054523039482192726e-01,4.436139578249670423e-02,1.900915671826253401e+02
