1.348166287296711907e+01,5.613617512636094986e+00,7.338966216689551736e+00
5.613617512808529497e+00,4.431152271250014252e+01,4.166964346706923550e+01
7.338966216580781854e+00,4.166964346635982253e+01,6.706824465249233924e+01
